stop, 14.5562331, 121.0252637, #ff9900
stop, 14.553612, 121.0215054, #ff9900
stop, 14.5512815, 121.0286101, #ff9900
stop, 14.5451091, 121.0231228, #ff9900
stop, 14.5534251, 121.0333385, #ff9900
stop, 14.5470045, 121.0265738, #ff9900
stop, 14.5489535, 121.0280032, #ff9900
stop, 14.5466543, 121.0344755, #ff9900
stop, 14.5524094, 121.0244337, #ff9900
stop, 14.5611886, 121.0200946, #ff9900
stop, 14.5608979, 121.0255152, #ff9900
stop, 14.5562331, 121.0252637, #ff9900
stop, 14.5534251, 121.0333385, #ff9900
stop, 14.5659553, 121.0254731, #ff9900
stop, 14.566047, 121.0301145, #ff9900
stop, 14.5547496, 121.019768, #ff9900
stop, 14.5481954, 121.0145085, #ff9900
stop, 14.5551524, 121.0349054, #ff9900
stop, 14.5476326, 121.0259894, #ff9900
stop, 14.5569177, 121.0121647, #ff9900
stop, 14.5540829, 121.0025684, #ff9900
stop, 14.5596396, 121.0198391, #ff9900
stop, 14.5517283, 121.0162197, #ff9900
stop, 14.561419, 121.0222902, #ff9900
stop, 14.5559794, 121.0418777, #ff9900
stop, 14.5609429, 121.0156724, #ff9900
stop, 14.5449707, 121.018023, #ff9900
stop, 14.5612725, 121.0158895, #ff9900
stop, 14.5567664, 121.0210903, #ff9900
stop, 14.5458698, 121.0111749, #ff9900
stop, 14.5593584, 121.0411782, #ff9900
stop, 14.561936, 121.0200597, #ff9900
stop, 14.5544903, 121.0262945, #ff9900
stop, 14.5558841, 121.0259179, #ff9900
stop, 14.5515803, 121.0209029, #ff9900
stop, 14.5470045, 121.0265738, #ff9900
stop, 14.5512815, 121.0286101, #ff9900
stop, 14.5591168, 121.0248213, #ff9900
stop, 14.5535609, 121.017088, #ff9900
stop, 14.5637558, 121.0050165, #ff9900
stop, 14.5466543, 121.0344755, #ff9900
stop, 14.5573524, 121.0227653, #ff9900
stop, 14.5620842, 121.0281155, #ff9900
stop, 14.5655296, 121.0131285, #ff9900
stop, 14.5528745, 121.0235146, #ff9900
stop, 14.553457, 121.0132294, #ff9900
stop, 14.5493158, 121.0262905, #ff9900
stop, 14.5528745, 121.0235146, #ff9900
stop, 14.5606681, 121.017729, #ff9900
stop, 14.5512342, 121.0111196, #ff9900
stop, 14.5476759, 121.034468, #ff9900
stop, 14.5578925, 121.027485, #ff9900
stop, 14.5476759, 121.034468, #ff9900
stop, 14.5476759, 121.034468, #ff9900
stop, 14.5532137, 121.0263497, #ff9900
stop, 14.561419, 121.0222902, #ff9900
stop, 14.5470045, 121.0265738, #ff9900
stop, 14.5677791, 121.0204797, #ff9900
stop, 14.5422385, 121.0195182, #ff9900
stop, 14.5516638, 121.0308621, #ff9900
stop, 14.5489291, 121.0248314, #ff9900
stop, 14.5319924, 121.0349464, #ff9900
stop, 14.5449567, 121.0232477, #ff9900
stop, 14.5594654, 121.0299896, #ff9900
stop, 14.5677621, 121.0153727, #ff9900
stop, 14.5512815, 121.0286101, #ff9900
stop, 14.5666289, 121.0235837, #ff9900
stop, 14.5356097, 121.0484794, #ff9900
stop, 14.5410284, 121.0184241, #ff9900
stop, 14.5595811, 121.0246822, #ff9900
stop, 14.5598943, 121.0118818, #ff9900
stop, 14.5466543, 121.0344755, #ff9900
stop, 14.5476759, 121.034468, #ff9900
stop, 14.5449567, 121.0232477, #ff9900
stop, 14.5629072, 121.0244602, #ff9900
stop, 14.5592921, 121.0196013, #ff9900
stop, 14.5628593, 121.0223028, #ff9900
stop, 14.5533175, 121.0160063, #ff9900
stop, 14.5536116, 121.021437, #ff9900
stop, 14.5674238, 121.0288033, #ff9900
stop, 14.5451091, 121.0231228, #ff9900
stop, 14.5410284, 121.0184241, #ff9900
stop, 14.5476759, 121.034468, #ff9900
stop, 14.5449567, 121.0232477, #ff9900
stop, 14.5621403, 121.0153887, #ff9900
stop, 14.5589002, 121.0222839, #ff9900
stop, 14.552327, 121.0273386, #ff9900
stop, 14.5544903, 121.0262945, #ff9900
stop, 14.5557157, 121.0341361, #ff9900
stop, 14.5591168, 121.0248213, #ff9900
stop, 14.5476759, 121.034468, #ff9900
stop, 14.5319924, 121.0349464, #ff9900
stop, 14.5524094, 121.0244337, #ff9900
stop, 14.5494434, 121.030361, #ff9900
stop, 14.5539866, 121.0100203, #ff9900
stop, 14.5623925, 121.0319715, #ff9900
stop, 14.5583305, 121.018943, #ff9900
stop, 14.5601194, 121.0136861, #ff9900
stop, 14.5544903, 121.0262945, #ff9900
stop, 14.5476759, 121.034468, #ff9900
stop, 14.5661516, 121.011666, #ff9900
stop, 14.5620372, 121.02535, #ff9900
stop, 14.5473883, 121.0261985, #ff9900
stop, 14.5623574, 121.0169274, #ff9900
stop, 14.5571423, 121.0330662, #ff9900
stop, 14.5501293, 121.0289227, #ff9900
stop, 14.5538681, 121.0437574, #ff9900
stop, 14.5628593, 121.0223028, #ff9900
stop, 14.5489535, 121.0280032, #ff9900
stop, 14.5476759, 121.034468, #ff9900
stop, 14.5617309, 121.0328892, #ff9900
stop, 14.5582044, 121.0188454, #ff9900
stop, 14.5576435, 121.0175508, #ff9900
stop, 14.5574451, 121.0067741, #ff9900
stop, 14.5610869, 121.0251232, #ff9900
stop, 14.5534251, 121.0333385, #ff9900
stop, 14.5599076, 121.0315344, #ff9900
stop, 14.5466543, 121.0344755, #ff9900
stop, 14.5578925, 121.027485, #ff9900
stop, 14.5697433, 121.0169262, #ff9900
stop, 14.5571423, 121.0330662, #ff9900
stop, 14.5566221, 121.0371289, #ff9900
stop, 14.5473883, 121.0261985, #ff9900
stop, 14.5517232, 121.0281113, #ff9900
stop, 14.5544903, 121.0262945, #ff9900
stop, 14.552327, 121.0273386, #ff9900
stop, 14.5538329, 121.0258194, #ff9900
stop, 14.5449707, 121.018023, #ff9900
stop, 14.5512342, 121.0111196, #ff9900
stop, 14.5639715, 121.0156891, #ff9900
stop, 14.5476759, 121.034468, #ff9900
stop, 14.5634354, 121.0104741, #ff9900
stop, 14.5567664, 121.0210903, #ff9900
stop, 14.5443896, 121.0114168, #ff9900
stop, 14.5473883, 121.0261985, #ff9900
stop, 14.5466543, 121.0344755, #ff9900
stop, 14.5476759, 121.034468, #ff9900
stop, 14.5449567, 121.0232477, #ff9900
stop, 14.5470045, 121.0265738, #ff9900
stop, 14.5473883, 121.0261985, #ff9900
stop, 14.5535393, 121.0237116, #ff9900
stop, 14.5582107, 121.0081891, #ff9900
stop, 14.5512815, 121.0286101, #ff9900
stop, 14.5714911, 121.0273978, #ff9900
stop, 14.5473883, 121.0261985, #ff9900
stop, 14.5599076, 121.0315344, #ff9900
stop, 14.5523503, 121.0275341, #ff9900
stop, 14.5552512, 121.0147825, #ff9900
stop, 14.5558021, 121.0343288, #ff9900
stop, 14.5493158, 121.0262905, #ff9900
stop, 14.5552322, 121.014668, #ff9900
stop, 14.5449707, 121.018023, #ff9900
stop, 14.5562331, 121.0252637, #ff9900
stop, 14.5582044, 121.0188454, #ff9900
stop, 14.5528524, 121.0184293, #ff9900
stop, 14.5476759, 121.034468, #ff9900
stop, 14.5704759, 121.0177588, #ff9900
stop, 14.5489535, 121.0280032, #ff9900
stop, 14.5543271, 121.0195598, #ff9900
stop, 14.5591168, 121.0248213, #ff9900
stop, 14.5578925, 121.027485, #ff9900
stop, 14.5652912, 121.0272381, #ff9900
stop, 14.5581307, 121.0118936, #ff9900
stop, 14.5628593, 121.0223028, #ff9900
stop, 14.5618926, 121.0285797, #ff9900
stop, 14.5528925, 121.0112515, #ff9900
stop, 14.5544903, 121.0262945, #ff9900
stop, 14.5470045, 121.0265738, #ff9900
stop, 14.5679747, 121.0135941, #ff9900
stop, 14.5449567, 121.0232477, #ff9900
stop, 14.5486001, 121.0159877, #ff9900
stop, 14.5611321, 121.0196576, #ff9900
stop, 14.5449707, 121.018023, #ff9900
stop, 14.5614734, 121.0171524, #ff9900
stop, 14.5517853, 121.0313943, #ff9900
stop, 14.5466543, 121.0344755, #ff9900
stop, 14.5613059, 121.0132054, #ff9900
stop, 14.5716443, 121.0062615, #ff9900
stop, 14.5643285, 121.0163099, #ff9900
stop, 14.5616844, 121.0087403, #ff9900
stop, 14.551517, 121.0208979, #ff9900
stop, 14.5677791, 121.0204797, #ff9900
