stop, 14.6078895, 120.9804922, #ff9900
stop, 14.6025303, 120.9807365, #ff9900
stop, 14.6020281, 120.9917698, #ff9900
stop, 14.5984863, 120.9737653, #ff9900
stop, 14.6029859, 120.9797482, #ff9900
stop, 14.6019925, 120.9857717, #ff9900
stop, 14.5982683, 120.9757879, #ff9900
stop, 14.5966431, 120.9825521, #ff9900
stop, 14.6036568, 120.9829027, #ff9900
stop, 14.5970076, 120.9861772, #ff9900
stop, 14.5921661, 120.9802963, #ff9900
stop, 14.6022904, 120.9822891, #ff9900
stop, 14.6027167, 120.9745153, #ff9900
stop, 14.5926058, 120.9869138, #ff9900
stop, 14.6023751, 120.981844, #ff9900
stop, 14.5901858, 120.9933929, #ff9900
stop, 14.5923497, 120.9798514, #ff9900
stop, 14.6059497, 120.9779678, #ff9900
stop, 14.5847742, 120.9915406, #ff9900
stop, 14.6054775, 120.9766154, #ff9900
stop, 14.606515, 120.9839475, #ff9900
stop, 14.6027805, 120.9873953, #ff9900
stop, 14.5890481, 120.9809401, #ff9900
stop, 14.5904281, 120.9838256, #ff9900
stop, 14.5922473, 120.9884031, #ff9900
stop, 14.5968282, 120.9745093, #ff9900
stop, 14.5885713, 120.986579, #ff9900
stop, 14.6042274, 120.9794444, #ff9900
stop, 14.6004606, 120.9874421, #ff9900
stop, 14.606515, 120.9839475, #ff9900
stop, 14.6118881, 120.9885394, #ff9900
stop, 14.6019623, 120.979473, #ff9900
stop, 14.5918723, 120.999343, #ff9900
stop, 14.5858627, 120.9802813, #ff9900
stop, 14.5806229, 120.9875844, #ff9900
stop, 14.591483, 120.9784348, #ff9900
stop, 14.5808782, 120.9940794, #ff9900
stop, 14.6004354, 120.9910488, #ff9900
stop, 14.6004354, 120.9910488, #ff9900
stop, 14.6070316, 120.9674941, #ff9900
stop, 14.6078642, 120.9863078, #ff9900
stop, 14.5996495, 120.9749361, #ff9900
stop, 14.5954092, 120.9839307, #ff9900
stop, 14.6064115, 120.9891575, #ff9900
stop, 14.6119466, 120.9907628, #ff9900
stop, 14.6035155, 120.9715328, #ff9900
stop, 14.5965967, 120.9862162, #ff9900
stop, 14.6125072, 120.9798762, #ff9900
stop, 14.6045505, 120.9956014, #ff9900
stop, 14.6151572, 120.9696679, #ff9900
stop, 14.6038312, 120.9805564, #ff9900
stop, 14.6025936, 120.9860617, #ff9900
stop, 14.5967213, 120.9881355, #ff9900
stop, 14.598314, 120.9815835, #ff9900
stop, 14.6099715, 120.9655952, #ff9900
stop, 14.6168869, 120.9761007, #ff9900
stop, 14.5984863, 120.9737653, #ff9900
stop, 14.6091005, 120.9770893, #ff9900
stop, 14.6019623, 120.979473, #ff9900
stop, 14.6028294, 120.9698571, #ff9900
stop, 14.6056301, 120.9950552, #ff9900
stop, 14.6025303, 120.9807365, #ff9900
stop, 14.6008987, 120.9820425, #ff9900
stop, 14.6038309, 120.9819164, #ff9900
stop, 14.6081688, 120.9769431, #ff9900
stop, 14.6082147, 120.975497, #ff9900
stop, 14.6027895, 120.9856445, #ff9900
stop, 14.6029253, 120.9908374, #ff9900
stop, 14.5943894, 120.9809799, #ff9900
stop, 14.6121822, 120.9727628, #ff9900
stop, 14.5892175, 120.9950857, #ff9900
stop, 14.5887081, 120.9788165, #ff9900
stop, 14.6051863, 120.9820066, #ff9900
stop, 14.5976025, 120.9990914, #ff9900
stop, 14.5957188, 120.9891499, #ff9900
stop, 14.58738, 121.0097841, #ff9900
stop, 14.5948037, 120.9780065, #ff9900
stop, 14.5984219, 120.9672208, #ff9900
stop, 14.6042497, 120.9877703, #ff9900
stop, 14.5954187, 120.9870979, #ff9900
stop, 14.5896954, 120.9768933, #ff9900
